,g_[Eubacterium]_coprostanoligenes_group,g_[Eubacterium]_hallii_group,g_[Eubacterium]_ruminantium_group,g_Acidaminococcus,g_Alloprevotella,g_Bifidobacterium,g_Butyricicoccus,g_CAG-873,g_Campylobacter,g_Candidatus_Methanogranum,g_Christensenellaceae_R-7_group,g_Collinsella,g_Coprococcus_2,g_Coriobacteriaceae_UCG-003,g_Dialister,g_Elusimicrobium,g_Enterorhabdus,g_Erysipelotrichaceae_UCG-004,g_Faecalibacterium,g_Family_XIII_AD3011_group,g_Family_XIII_UCG-001,g_GCA-900066575,g_Helicobacter,g_Lachnoclostridium,g_Lachnospira,g_Lachnospiraceae_FCS020_group,g_Lachnospiraceae_ND3007_group,g_Lachnospiraceae_NK3A20_group,g_Lactobacillus,g_Libanicoccus,g_Marvinbryantia,g_Megasphaera,g_Olsenella,g_Oribacterium,g_Peptococcus,g_Prevotella_2,g_Prevotella_7,g_Prevotella_9,g_Prevotellaceae_NK3B31_group,g_Prevotellaceae_UCG-003,g_Prevotellaceae_UCG-004,g_Rikenellaceae_RC9_gut_group,g_Ruminiclostridium_6,g_Ruminiclostridium_9,g_Ruminococcaceae_NK4A214_group,g_Ruminococcaceae_UCG-002,g_Ruminococcaceae_UCG-003,g_Ruminococcaceae_UCG-005,g_Ruminococcaceae_UCG-008,g_Ruminococcaceae_UCG-009,g_Ruminococcaceae_UCG-010,g_Ruminococcaceae_UCG-011,g_Ruminococcaceae_UCG-013,g_Ruminococcaceae_UCG-014,g_Ruminococcus_1,g_Senegalimassilia,g_Slackia,g_Solobacterium,g_Streptococcus,g_Succinivibrio,g_Treponema_2
Baboon_544,0.4470133155526336,0.0,0.0,0.888256323470898,0.5442599530322927,0.09569946835154548,0.6124339939170176,0.1489709760625792,0.3068313264411606,0.7302068307459604,0.915491762196709,0.5224262083624952,0.7839354956581531,0.5647921571731315,0.7079705924869292,0.07217756027291805,0.5388347387154706,0.9086693785734486,0.03667471285325875,0.803153117418068,0.31047193859390104,0.33614001673542726,0.4421641907174037,0.45944559863156254,0.4060945869742568,0.5610380538207311,0.0,0.8275939231156885,0.9740534838350944,0.36102086738594946,0.45526256643140506,0.03843679724793345,0.8212527801543354,0.0,0.5536332961082662,0.024946501200195436,0.36592612186332374,0.0,0.350134221817855,0.6027598013060387,0.0,0.7040562837069055,0.48987644564932775,0.626204258960992,0.552743483167814,0.7299199879420037,0.4019524103305161,0.42300747705503894,0.1290171077578972,0.47968366706709303,0.512494816495546,0.4446291735414039,0.8628408120569319,0.47782384262801814,0.0,0.4861544648712938,0.6048921958563365,0.15992599619509026,0.5936652702747651,0.987261112305807,0.0
Baboon_549,0.9271911942473159,0.0933829424372721,0.05611611095399095,0.5634601652443304,0.2993607579470825,0.5551979276725907,0.09275671480736575,1.0,0.4333324326094684,0.9137575929643774,0.9880922182573826,0.40359334734565083,0.024410375209403118,0.2922751826318488,0.7809930149004964,1.0,0.433166450812533,0.5336134819855911,0.0,1.0,0.19521959828437654,0.3407269852185248,0.049227186341727416,0.3828385598721159,0.49042640206964083,0.6105307329059382,0.3161238132542554,0.6005242587336329,0.6038154924552367,0.3649862464769889,0.42687406785012605,0.4155025269875514,0.7911777500374985,0.635610541981956,0.782414318957375,0.1289675930120216,0.6773878980773907,0.2617441887315484,0.7713931749692461,1.0,0.8872186006085004,0.9985638095949662,1.0,0.5608535102107441,0.903682535873654,1.0,0.548286250789871,0.977656727428284,0.0,1.0,0.9939171347053432,1.0,0.6445678166267206,0.8408913369320975,0.9394225208294723,0.06983339174254623,0.053688913118416774,0.08402117836412337,0.7132387733782195,0.9899017951016472,1.0
Baboon_558,0.6294819781813125,0.0,0.39370155939219886,0.4829251990807708,0.9720746982999745,0.0,0.20487436872260975,0.5243045250275045,0.5000623229347291,0.24747947912285162,0.43214133244829794,0.6142716563333719,0.026617383099048642,0.16786319942748504,0.49795960688549623,0.21540995810779195,0.4435275533054555,0.23339836245290396,0.1089644229962461,0.2877091758878249,0.28289894230337975,0.49330103976249556,0.1683284668833202,0.2191584658611102,0.30742482998623544,0.5924168597921096,0.0,0.6386360633931766,0.06590398881939014,0.5268735138456891,0.17489901889957138,0.6963345483141379,0.3011751370154562,0.6145671072697203,0.21162807472605125,0.5584123500584542,0.4748374076248414,0.4045194831901452,0.8271059439225503,0.4812116097426778,0.7529648512693856,0.9599282627674793,0.36453604102706516,0.26997045539121656,0.4441597786771451,0.8848301080210296,0.5973382304339676,0.6078476468514588,0.009650525024206621,0.5242761683131472,0.41062827514251815,0.35542274204578145,0.6913937221603081,0.7302746923002504,0.3882080683602876,0.3603133406526293,0.4848446717426826,0.46351267082064285,0.21047356031226228,0.07493907088040475,0.2964033303590667
Baboon_570,0.2682386847358026,0.561170728210371,0.29065509986921106,0.8275472694108781,0.22018807258662296,0.06964381776251503,0.34496234106904006,0.26928462672121034,0.15194568025384284,0.5889472497058139,0.4219179334171532,0.14799190452035807,0.040759034443014215,0.2823294513353249,0.6149279595376365,0.00024138161713669004,0.48943211866555336,0.0,0.5249309591603267,0.9224253065873764,0.7020019251128722,0.4971933545265925,0.4694756672622234,0.4781060785949287,0.31580720423055436,0.5078306557407558,0.5414311121656028,0.7224973922003948,0.8267083729919781,0.372919201559341,0.788425370171077,0.5116187334850629,0.5527244848095488,0.5861627400540639,0.3967582478881035,0.008979359418155494,0.6935063272086353,0.17899043571584797,0.051109559178878196,0.9264293324546764,0.9171642037494541,0.8264170316310318,0.7004496713195282,0.745017049022581,0.5399642484441327,0.6267901599752627,0.4427168441880872,0.10295869326068874,0.06732037277639083,0.4651833985175443,0.549370447047454,0.548157260075793,0.011284349450169788,0.19780128190061147,0.6237665706837037,0.3576660757661756,0.5422988075044572,0.6628709539610472,0.5819316534498336,0.6883373011071792,0.9338020446183388
Baboon_595,0.0651054981634778,0.38523333777410806,0.7585848063227996,0.9449736990496655,0.560451240230988,1.0,0.8316957214089158,0.9969968553553523,1.0,0.685722070482072,1.0,0.6874148442415021,0.43736054103561345,0.7693826745189706,0.7470197896654649,1.0,0.6289800796847256,0.5195431902164629,0.8489131133976019,1.0,0.9762345786169421,0.2819630659281776,0.1148450017164275,0.5457998992745179,0.41033733490064317,0.5495842885321798,0.7138478866559159,0.8974550116314239,0.7619188393227747,0.9860119713540483,0.5192494344144316,0.9710634615659955,0.961713425880711,0.19090808201508483,0.0,0.5948428590703472,0.8201053596601966,0.3775510409771171,0.42995186967549864,0.7936150035922053,0.8753920909457713,0.9588412610353152,1.0,0.2755866623150019,0.15026623054264815,0.29634087284178995,0.0,0.5495626606825632,0.2895081884407865,0.9775016458146855,0.07889500133913357,0.8021753164317892,0.32006549420452207,1.0,0.742497751224277,0.2713552132872333,0.4667506037968675,0.4012010220181573,0.7976262221973438,0.3631923572464161,0.18105665335421173
Baboon_599,0.6263151898236772,0.9638995695727515,1.0,0.7113653583203913,0.8077714833786355,0.7304133709431175,0.8030681621516415,0.2939878330467721,0.9781630181527563,0.8935055968892468,0.852466862883844,0.8946814997694862,0.9664507607092047,0.8600852087755778,0.6819605332867469,0.4811564009851456,0.4331199283666823,0.3689431057368541,0.9403995598693359,0.9940163595331988,0.5572732688439165,0.39108527242371016,0.725537915966886,0.34096759151020234,0.9248508591922967,0.27406782550996783,0.7814193593052077,0.1620664230940576,0.9938026446849487,0.9650519490453497,0.7391614832156941,0.8029185643324528,0.16095098979454492,0.741238591519614,0.4896358811192379,0.9485772101980114,0.8583348415240767,0.9137664932577013,0.0,0.6182180940642398,0.455622069348515,0.9996811634387532,0.2460084420620179,0.07405220805163519,0.7285954620743755,0.21906423605670042,0.5341907240516034,0.9374992134502962,0.48156279985151706,0.619504902504499,0.4905726896192797,0.5654096006825988,0.5285998701260293,0.9477246130095599,0.4377489252751538,0.7709728550640805,0.5549562229271915,0.5784564077568851,0.6718259672910525,0.2939293286108822,1.0
Baboon_61,0.6847160535265052,0.36133939184876496,0.9863222419449656,0.7939521676492983,0.30233476528528613,1.0,0.46098268138459325,0.4080027950556059,1.0,1.0,0.9485744850790238,0.7946033482970307,1.0,0.6871302618303466,0.6551898038046214,1.0,0.31977928898287167,0.8836549980331034,0.010040693811737162,0.8303478965251959,0.9574497736130418,0.35441280377771406,0.46490880665474393,0.6109068273056325,0.7893648671816614,0.46747037657192897,0.4511559928744136,1.0,0.9221316751569669,0.6374679796690935,0.9606021939308026,0.956374416436881,0.49677090693420567,1.0,0.7510167572029134,0.4899077584343923,0.2187474343203294,0.8301897468700254,0.6478158075123795,0.8316817054501724,0.9729794909926024,0.7439812189575844,0.6112885222014547,0.7427071619742079,0.8464235266471359,0.9898424101090725,0.7656880000812238,0.5670736505265677,0.5202815662275988,1.0,0.6508430512067135,1.0,0.7352388451757064,1.0,0.7913880048958901,0.6791227576570981,0.4101531437023589,0.3834718365083154,0.12440396337779493,0.9925935868360267,1.0
Baboon_64,0.7325815773018595,0.0,0.9258815361967784,0.7814540759041463,0.8610323352970145,0.6122654702250184,0.44415671439751475,0.7803481144058391,0.30889557827387865,0.6990558803107568,0.9416174453590406,0.3560405771797801,0.654604611990144,0.8160520471526169,0.8975983511755838,0.8243858254162595,0.548621996614706,0.34667597305133424,0.8779819655203568,0.5760261292904072,0.3405928766657529,0.5919133781748482,0.38625019035467023,0.4879636476468098,0.5899275298595132,0.615393974158415,0.4706976490290064,0.8153962385662007,0.9740031952564073,0.6469067356259741,0.44596870767780583,0.5493405089586029,0.45450971969630527,0.7695132494193576,0.5337906611093924,0.9048550538267685,0.4955851278001234,0.6282524603672233,0.5814810530363169,0.5028157728163473,0.7456192255760132,0.6407125157029638,0.8153435524855891,0.5127606014905977,0.6465125696909483,0.6754337915081825,0.6400913254957868,0.9070525225688119,0.5055295194242253,1.0,0.5363637979181965,0.547912994569726,0.48303759009449676,0.6502651149957578,0.5959147513051254,0.408786794929275,0.47233640917747044,0.7376649834111236,0.838685382831823,0.5168950385642602,0.601200657084198
Baboon_74,0.5856961245893664,0.012249601179894192,0.43412951290423607,0.4135010072234016,0.09530678031905127,0.5220711059531487,0.5134472972628266,0.7707697690046833,0.0,0.9693028661988013,0.981072328231926,0.8672152342206934,0.5144822976729735,0.13696351342795354,0.3068160411473801,0.016697036852154266,0.6353391471217882,0.40286391701781477,0.34592213295953395,0.5024546293338183,0.00766902079048259,0.6037891501513829,0.7025757033931325,0.6201292876475142,0.6216243737690786,0.41279270881850716,0.01756964916053405,0.36076828436227215,0.04999603204689764,0.582554318129943,0.6076504851365374,0.12294555453920679,0.6360390246186437,0.061818064820490626,0.5159642565693063,0.03879536879879157,0.4136562737224968,0.37646439670224735,0.05193894584015266,0.9734298604118652,0.8879645435433409,0.9936972417933763,1.0,0.3599617048372314,0.8979474480210368,1.0,0.4376043724684108,1.0,0.02880558436640683,1.0,0.8559431131862187,0.704244393062554,0.0017975000270028989,0.9070888744407776,0.9940524180510121,0.41226262324456725,0.3681369836786903,0.5388251078462457,0.20465640497693616,0.04983547641160379,1.0
Baboon_78,0.40286105644798165,0.6147138012974036,0.7594063490746902,0.507366162135304,0.4588844625908901,0.14889553053125526,0.4926435793439205,0.3256902310689406,1.0,0.3553685248120307,0.7141850185256938,0.08011418925995543,0.8359446043751707,0.1697331817156436,0.5152232618639672,0.0,0.4834922412700602,0.6845732982118231,0.5245690989072617,0.08185697852204908,0.09852205597893654,0.3009959149178748,0.5600870588057352,0.757642788934514,0.6666143640325344,0.380640286527208,0.5348068945482369,0.19942973193781083,0.034057966246123575,0.45591708698216543,0.38268430688190264,0.3291536444241803,0.6119696861319617,0.730217114304672,0.5541000334981611,0.3442935729043491,0.5151750884507317,0.5058097671121683,0.4279206344365468,0.2469396165963266,0.7794958363242761,0.5210950450104432,0.868024173158744,0.08603014081876745,0.4668810214875322,0.18964918513353665,0.45701532158342495,0.5832923225166822,0.0,0.366011083287439,0.4753946305738655,0.5221382501225866,0.28064012784509823,0.315071035773794,0.37078101311908584,0.4983625640140854,0.4874276284494807,0.0,0.0,0.010887552319299798,0.8193946001493578
Baboon_96,0.9433689202623181,0.09155753256621753,0.17501552491202127,0.6220952655872265,0.3561686753402057,0.8743020586196113,0.6973075914166121,1.0,0.3221073105273151,1.0,1.0,0.5604710659619782,1.0,0.4615517598467313,0.12288209446456905,0.9875487434055359,0.4266189760924409,1.0,0.26142333129795087,1.0,0.0,0.7392665424327568,0.6759372303449562,0.5040474841320405,0.0,0.8245413792336267,0.3380204061546947,0.7536770593215127,0.38135025163157077,0.3325769147323085,0.8858861546684308,0.02303899056384927,0.9294773284318162,0.9179697879559183,0.9896007832131509,0.6116856791057216,0.831930843229218,0.9309095241288735,0.1518849686949199,0.9867189052948732,1.0,1.0,0.7300853180674486,0.45762336822132,0.8734975126896186,1.0,0.2677721734515519,1.0,0.0,1.0,0.8919762928636569,1.0,0.0,0.9447393994976054,0.8187470902057067,0.007075048588607054,0.0,0.18540587802774613,0.2375077248754925,1.0,1.0
